iter	Passed	Remaining
13115	430443	32387730
13116	430474	32387577
13117	430507	32387562
13118	430540	32387492
13119	430573	32387481
13120	430603	32387280
13121	430636	32387207
13122	430669	32387240
13123	430702	32387168
13124	430734	32387085
13125	430769	32387254
13126	430807	32387562
13127	430839	32387493
13128	430871	32387403
13129	430904	32387361
13130	430938	32387438
13131	430969	32387264
13132	431000	32387085
13133	431032	32387013
13134	431063	32386855
13135	431095	32386722
13136	431127	32386679
13137	431162	32386744
13138	431194	32386661
13139	431228	32386699
13140	431260	32386675
13141	431293	32386638
13142	431325	32386535
13143	431357	32386437
13144	431391	32386495
13145	431427	32386669
13146	431461	32386783
13147	431493	32386656
13148	431527	32386738
13149	431557	32386443
13150	431589	32386397
13151	431620	32386223
13152	431652	32386139
13153	431684	32385984
13154	431717	32385980
13155	431749	32385930
13156	431783	32385949
13157	431806	32385229
13158	431838	32385097
13159	431869	32384907
13160	431903	32384978
13161	431936	32384962
13162	431970	32385001
13163	432004	32385101
13164	432036	32385017
13165	432065	32384676
13166	432096	32384492
13167	432128	32384388
13168	432160	32384338
13169	432200	32384811
13170	432232	32384747
13171	432263	32384565
13172	432294	32384345
13173	432324	32384131
13174	432356	32384018
13175	432395	32384490
13176	432439	32385279
13177	432472	32385284
13178	432507	32385400
13179	432546	32385832
13180	432577	32385675
13181	432608	32385473
13182	432641	32385450
13183	432673	32385396
13184	432707	32385455
13185	432743	32385604
13186	432783	32386128
13187	432823	32386614
13188	432855	32386575
13189	432890	32386664
13190	432922	32386600
13191	432956	32386617
13192	432993	32386898
13193	433033	32387405
13194	433070	32387662
13195	433106	32387906
13196	433137	32387736
13197	433168	32387541
13198	433200	32387469
13199	433233	32387460
13200	433264	32387321
13201	433296	32387154
13202	433326	32386927
13203	433356	32386714
13204	433389	32386683
13205	433419	32386472
13206	433450	32386263
13207	433481	32386138
13208	433515	32386140
13209	433545	32385939
13210	433577	32385816
13211	433608	32385622
13212	433641	32385629
13213	433672	32385436
13214	433702	32385237
13215	433733	32385047
13216	433763	32384818
13217	433797	32384874
13218	433830	32384814
13219	433859	32384504
13220	433891	32384429
13221	433922	32384265
13222	433955	32384216
13223	433986	32384042
13224	434018	32383997
13225	434050	32383876
13226	434082	32383795
13227	434117	32383945
13228	434151	32384011
13229	434183	32383885
13230	434221	32384256
13231	434252	32384071
13232	434282	32383818
13233	434313	32383624
13234	434351	32384038
13235	434384	32384020
13236	434415	32383858
13237	434449	32383888
13238	434480	32383693
13239	434512	32383643
13240	434542	32383409
13241	434573	32383212
13242	434605	32383137
13243	434638	32383074
13244	434668	32382877
13245	434702	32382944
13246	434735	32382910
13247	434766	32382697
13248	434797	32382560
13249	434832	32382693
13250	434868	32382910
13251	434905	32383189
13252	434939	32383196
13253	434971	32383121
13254	435003	32383028
13255	435032	32382751
13256	435065	32382732
13257	435098	32382642
13258	435131	32382624
13259	435162	32382509
13260	435196	32382514
13261	435226	32382326
13262	435257	32382153
13263	435291	32382165
13264	435322	32382004
13265	435353	32381830
13266	435385	32381726
13267	435416	32381554
13268	435449	32381557
13269	435480	32381400
13270	435509	32381079
13271	435541	32381006
13272	435574	32380974
13273	435605	32380777
13274	435635	32380590
13275	435669	32380610
13276	435700	32380454
13277	435730	32380211
13278	435763	32380226
13279	435796	32380158
13280	435830	32380206
13281	435862	32380098
13282	435896	32380154
13283	435927	32380010
13284	435958	32379846
13285	435989	32379659
13286	436020	32379530
13287	436050	32379290
13288	436083	32379250
13289	436114	32379065
13290	436144	32378819
13291	436178	32378907
13292	436211	32378904
13293	436243	32378757
13294	436274	32378592
13295	436309	32378753
13296	436339	32378519
13297	436369	32378278
13298	436403	32378347
13299	436435	32378226
13300	436469	32378292
13301	436500	32378115
13302	436533	32378119
13303	436566	32378053
13304	436598	32377966
13305	436628	32377763
13306	436662	32377766
13307	436692	32377556
13308	436722	32377336
13309	436757	32377443
13310	436791	32377477
13311	436824	32377463
13312	436856	32377377
13313	436886	32377179
13314	436919	32377132
13315	436951	32377010
13316	436984	32377034
13317	437014	32376766
13318	437046	32376717
13319	437079	32376667
13320	437111	32376558
13321	437142	32376401
13322	437174	32376326
13323	437206	32376248
13324	437238	32376094
13325	437270	32376027
13326	437294	32375324
13327	437325	32375198
13328	437355	32374967
13329	437387	32374856
13330	437419	32374741
13331	437451	32374643
13332	437482	32374468
13333	437516	32374533
13334	437547	32374364
13335	437576	32374091
13336	437608	32374003
13337	437639	32373837
13338	437670	32373638
13339	437704	32373677
13340	437740	32373906
13341	437773	32373863
13342	437806	32373849
13343	437835	32373561
13344	437867	32373480
13345	437900	32373468
13346	437937	32373687
13347	437970	32373720
13348	438001	32373555
13349	438032	32373338
13350	438063	32373213
13351	438094	32373040
13352	438128	32373082
13353	438161	32373065
13354	438193	32372977
13355	438225	32372854
13356	438255	32372632
13357	438287	32372555
13358	438322	32372671
13359	438354	32372612
13360	438386	32372522
13361	438417	32372343
13362	438450	32372264
13363	438482	32372191
13364	438513	32372054
13365	438545	32371965
13366	438576	32371812
13367	438608	32371721
13368	438639	32371535
13369	438670	32371388
13370	438702	32371298
13371	438733	32371111
13372	438768	32371206
13373	438798	32371001
13374	438852	32372518
13375	438904	32373912
13376	438951	32374944
13377	439001	32376124
13378	439083	32379743
13379	439127	32380511
13380	439178	32381838
13381	439220	32382472
13382	439261	32383056
13383	439298	32383322
13384	439333	32383447
13385	439382	32384645
13386	439422	32385124
13387	439459	32385356
13388	439498	32385779
13389	439535	32386096
13390	439570	32386205
13391	439612	32386873
13392	439656	32387659
13393	439694	32388017
13394	439739	32388833
13395	439779	32389363
13396	439819	32389853
13397	439854	32390002
13398	439897	32390657
13399	439931	32390777
13400	439973	32391401
13401	440015	32392049
13402	440052	32392319
13403	440097	32393189
13404	440132	32393279
13405	440166	32393312
13406	440201	32393456
13407	440239	32393782
13408	440272	32393829
13409	440307	32393899
13410	440342	32394037
13411	440372	32393819
13412	440403	32393659
13413	440437	32393684
13414	440471	32393722
13415	440511	32394238
13416	440543	32394111
13417	440574	32393955
13418	440609	32394089
13419	440649	32394629
13420	440687	32394954
13421	440720	32394957
13422	440755	32395043
13423	440789	32395094
13424	440835	32396036
13425	440874	32396477
13426	440909	32396580
13427	440954	32397410
13428	440987	32397441
13429	441027	32397895
13430	441059	32397849
13431	441107	32398920
13432	441142	32399005
13433	441185	32399724
13434	441246	32401785
13435	441296	32402991
13436	441348	32404388
13437	441390	32405034
13438	441433	32405725
13439	441480	32406728
13440	441525	32407586
13441	441564	32408014
13442	441600	32408221
13443	441641	32408786
13444	441679	32409122
13445	441714	32409231
13446	441751	32409503
13447	441794	32410202
13448	441841	32411238
13449	441881	32411745
13450	441921	32412229
13451	441988	32414713
13452	442054	32417100
13453	442107	32418552
13454	442159	32419923
13455	442206	32420926
13456	442246	32421430
13457	442286	32421902
13458	442333	32422881
13459	442368	32423028
13460	442404	32423223
13461	442439	32423327
13462	442478	32423768
13463	442513	32423884
13464	442554	32424461
13465	442588	32424516
13466	442622	32424504
13467	442656	32424552
13468	442688	32424510
13469	442720	32424368
13470	442751	32424219
13471	442783	32424135
13472	442824	32424717
13473	442874	32425896
13474	442913	32426321
13475	442948	32426434
13476	442992	32427234
13477	443045	32428639
13478	443077	32428570
13479	443135	32430408
13480	443177	32431033
13481	443222	32431865
13482	443274	32433249
13483	443315	32433820
13484	443366	32435109
13485	443408	32435715
13486	443443	32435860
13487	443475	32435743
13488	443508	32435717
13489	443539	32435539
13490	443571	32435457
13491	443603	32435375
13492	443635	32435237
13493	443665	32435028
13494	443699	32435090
13495	443732	32435021
13496	443764	32434918
13497	443794	32434699
13498	443825	32434572
13499	443858	32434504
13500	443888	32434265
13501	443919	32434117
13502	443951	32434030
13503	443983	32433897
13504	444014	32433762
13505	444046	32433611
13506	444077	32433480
13507	444110	32433441
13508	444141	32433249
13509	444173	32433173
13510	444205	32433071
13511	444238	32433094
13512	444269	32432908
13513	444300	32432689
13514	444331	32432520
13515	444366	32432648
13516	444398	32432579
13517	444430	32432444
13518	444463	32432439
13519	444497	32432515
13520	444530	32432458
13521	444562	32432403
13522	444594	32432288
13523	444625	32432119
13524	444656	32431936
13525	444688	32431855
13526	444720	32431770
13527	444754	32431791
13528	444786	32431674
13529	444817	32431547
13530	444852	32431649
13531	444882	32431424
13532	444912	32431196
13533	444942	32430922
13534	444974	32430854
13535	445005	32430686
13536	445038	32430620
13537	445068	32430424
13538	445098	32430177
13539	445130	32430041
13540	445161	32429916
13541	445195	32429934
13542	445228	32429893
13543	445260	32429794
13544	445292	32429723
13545	445323	32429517
13546	445354	32429394
13547	445385	32429222
13548	445417	32429114
13549	445449	32428989
13550	445479	32428779
13551	445510	32428637
13552	445543	32428566
13553	445574	32428408
13554	445606	32428283
13555	445638	32428232
13556	445671	32428163
13557	445700	32427912
13558	445731	32427725
13559	445763	32427606
13560	445794	32427453
13561	445826	32427324
13562	445857	32427179
13563	445888	32426985
13564	445920	32426907
13565	445950	32426640
13566	445984	32426703
13567	446017	32426679
13568	446047	32426468
13569	446079	32426347
13570	446110	32426222
13571	446141	32426021
13572	446174	32426014
13573	446208	32426039
13574	446240	32425944
13575	446272	32425865
13576	446304	32425779
13577	446336	32425645
13578	446365	32425324
13579	446395	32425128
13580	446427	32424985
13581	446457	32424776
13582	446489	32424668
13583	446519	32424442
13584	446550	32424269
13585	446583	32424239
13586	446613	32424032
13587	446646	32423952
13588	446679	32423983
13589	446711	32423854
13590	446743	32423770
13591	446773	32423543
13592	446802	32423182
13593	446835	32423191
13594	446868	32423166
13595	446900	32423081
13596	446932	32422957
13597	446963	32422815
13598	446994	32422600
13599	447025	32422477
13600	447054	32422161
13601	447085	32421957
13602	447118	32421967
13603	447150	32421841
13604	447180	32421654
13605	447211	32421467
13606	447242	32421252
13607	447270	32420900
13608	447301	32420703
13609	447331	32420483
13610	447363	32420383
13611	447393	32420130
13612	447426	32420095
13613	447457	32419945
13614	447489	32419847
13615	447520	32419711
13616	447555	32419800
13617	447586	32419621
13618	447618	32419583
13619	447653	32419678
13620	447684	32419489
13621	447714	32419273
13622	447757	32419938
13623	447791	32420006
13624	447828	32420253
13625	447863	32420399
13626	447899	32420573
13627	447933	32420649
13628	447969	32420827
13629	448002	32420841
13630	448041	32421229
13631	448076	32421342
13632	448113	32421643
13633	448149	32421790
13634	448181	32421706
13635	448218	32421967
13636	448253	32422086
13637	448291	32422437
13638	448331	32422916
13639	448375	32423693
13640	448409	32423754
13641	448444	32423846
13642	448475	32423674
13643	448506	32423539
13644	448536	32423314
13645	448574	32423627
13646	448610	32423805
13647	448641	32423633
13648	448670	32423335
13649	448709	32423744
13650	448740	32423581
13651	448773	32423567
13652	448808	32423660
13653	448840	32423613
13654	448872	32423475
13655	448904	32423356
13656	448935	32423219
13657	448966	32423034
13658	448995	32422772
13659	449027	32422611
13660	449058	32422506
13661	449091	32422436
13662	449122	32422274
13663	449156	32422339
13664	449188	32422257
13665	449223	32422346
13666	449255	32422255
13667	449289	32422331
13668	449322	32422284
13669	449353	32422138
13670	449385	32422007
13671	449418	32421995
13672	449451	32422003
13673	449481	32421759
13674	449514	32421718
13675	449548	32421798
13676	449581	32421724
13677	449611	32421485
13678	449641	32421259
13679	449671	32421051
13680	449703	32420899
13681	449732	32420607
13682	449770	32420975
13683	449801	32420802
13684	449833	32420714
13685	449865	32420559
13686	449897	32420525
13687	449930	32420462
13688	449962	32420379
13689	449994	32420259
13690	450025	32420105
13691	450057	32420051
13692	450091	32420057
13693	450128	32420315
13694	450162	32420403
13695	450202	32420832
13696	450235	32420799
13697	450271	32421046
13698	450306	32421178
13699	450340	32421164
13700	450371	32420995
13701	450401	32420810
13702	450431	32420554
13703	450462	32420371
13704	450492	32420154
13705	450523	32419999
13706	450555	32419903
13707	450587	32419803
13708	450617	32419552
13709	450649	32419413
13710	450679	32419222
13711	450712	32419169
13712	450743	32419002
13713	450774	32418851
13714	450806	32418761
13715	450839	32418735
13716	450870	32418583
13717	450900	32418357
13718	450933	32418327
13719	450963	32418093
13720	450995	32417981
13721	451027	32417859
13722	451059	32417771
13723	451091	32417671
13724	451123	32417579
13725	451156	32417574
13726	451189	32417572
13727	451220	32417357
13728	451252	32417260
13729	451283	32417074
13730	451315	32417032
13731	451348	32416959
13732	451378	32416734
13733	451408	32416516
13734	451440	32416419
13735	451471	32416267
13736	451506	32416369
13737	451537	32416217
13738	451569	32416092
13739	451599	32415896
13740	451634	32416020
13741	451665	32415799
13742	451697	32415751
13743	451728	32415586
13744	451760	32415452
13745	451790	32415212
13746	451820	32415001
13747	451852	32414870
13748	451884	32414824
13749	451917	32414749
13750	451941	32414106
13751	451972	32413911
13752	452002	32413718
13753	452033	32413520
13754	452064	32413362
13755	452094	32413107
13756	452126	32413017
13757	452157	32412834
13758	452189	32412739
13759	452221	32412667
13760	452251	32412473
13761	452283	32412365
13762	452314	32412169
13763	452345	32412016
13764	452380	32412134
13765	452412	32412013
13766	452444	32411952
13767	452478	32411997
13768	452510	32411905
13769	452540	32411645
13770	452572	32411559
13771	452604	32411483
13772	452636	32411357
13773	452668	32411269
13774	452701	32411232
13775	452731	32411018
13776	452760	32410727
13777	452791	32410551
13778	452822	32410389
13779	452853	32410214
13780	452883	32410009
13781	452915	32409863
13782	452947	32409774
13783	452980	32409793
13784	453013	32409753
13785	453055	32410367
13786	453101	32411243
13787	453140	32411690
13788	453173	32411670
13789	453206	32411637
13790	453238	32411542
13791	453274	32411735
13792	453306	32411655
13793	453344	32411955
13794	453379	32412084
13795	453425	32413002
13796	453462	32413281
13797	453497	32413366
13798	453528	32413210
13799	453560	32413108
13800	453592	32413014
13801	453626	32413036
13802	453655	32412735
13803	453685	32412541
13804	453718	32412465
13805	453747	32412210
13806	453778	32411998
13807	453809	32411826
13808	453840	32411651
13809	453870	32411473
13810	453901	32411305
13811	453939	32411581
13812	453972	32411623
13813	454004	32411473
13814	454039	32411591
13815	454070	32411476
13816	454105	32411598
13817	454138	32411544
13818	454171	32411520
13819	454205	32411540
13820	454239	32411589
13821	454271	32411516
13822	454303	32411405
13823	454338	32411546
13824	454369	32411364
13825	454399	32411139
13826	454430	32410990
13827	454459	32410661
13828	454489	32410437
13829	454519	32410207
13830	454557	32410546
13831	454589	32410427
13832	454621	32410333
13833	454653	32410259
13834	454685	32410167
13835	454716	32410017
13836	454747	32409853
13837	454781	32409859
13838	454812	32409710
13839	454842	32409489
13840	454872	32409240
13841	454905	32409174
13842	454936	32409022
13843	454970	32409079
13844	455002	32408977
13845	455037	32409094
13846	455075	32409456
13847	455109	32409497
13848	455140	32409304
13849	455172	32409265
13850	455204	32409162
13851	455236	32409050
13852	455269	32409007
13853	455300	32408874
13854	455330	32408627
13855	455359	32408284
13856	455388	32408034
13857	455425	32408266
13858	455455	32408052
13859	455487	32407962
13860	455518	32407737
13861	455550	32407696
13862	455582	32407599
13863	455615	32407582
13864	455652	32407848
13865	455684	32407701
13866	455717	32407700
13867	455749	32407620
13868	455782	32407577
13869	455814	32407496
13870	455848	32407515
13871	455881	32407519
13872	455913	32407415
13873	455947	32407483
13874	455979	32407355
13875	456013	32407431
13876	456045	32407334
13877	456078	32407339
13878	456110	32407236
13879	456143	32407222
13880	456181	32407550
13881	456214	32407498
13882	456257	32408167
13883	456289	32408066
13884	456320	32407897
13885	456351	32407731
13886	456382	32407582
13887	456413	32407437
13888	456445	32407318
13889	456476	32407180
13890	456507	32407023
13891	456539	32406881
13892	456570	32406743
13893	456600	32406512
13894	456631	32406347
13895	456660	32406070
13896	456691	32405906
13897	456724	32405876
13898	456757	32405827
13899	456789	32405729
13900	456823	32405779
13901	456855	32405692
13902	456888	32405647
13903	456920	32405566
13904	456951	32405402
13905	456983	32405293
13906	457013	32405097
13907	457044	32404880
13908	457077	32404866
13909	457108	32404710
13910	457138	32404496
13911	457168	32404237
13912	457202	32404307
13913	457233	32404164
13914	457265	32404007
13915	457295	32403777
13916	457327	32403705
13917	457357	32403502
13918	457391	32403551
13919	457422	32403390
13920	457456	32403410
13921	457487	32403254
13922	457519	32403160
13923	457551	32403020
13924	457581	32402809
13925	457611	32402574
13926	457642	32402439
13927	457674	32402342
13928	457707	32402269
13929	457738	32402135
13930	457769	32401974
13931	457801	32401849
13932	457831	32401657
13933	457864	32401621
13934	457894	32401351
13935	457926	32401307
13936	457956	32401089
13937	457989	32401057
13938	458021	32400972
13939	458055	32401011
13940	458086	32400853
13941	458117	32400684
13942	458148	32400498
13943	458179	32400307
13944	458210	32400139
13945	458240	32399963
13946	458272	32399824
13947	458305	32399796
13948	458338	32399775
13949	458369	32399619
13950	458402	32399592
13951	458432	32399370
13952	458463	32399207
13953	458493	32398943
13954	458524	32398774
13955	458554	32398535
13956	458588	32398598
13957	458619	32398458
13958	458651	32398371
13959	458684	32398333
13960	458714	32398120
13961	458746	32398000
13962	458777	32397834
13963	458810	32397799
13964	458845	32397956
13965	458881	32398140
13966	458917	32398344
13967	458950	32398269
13968	458982	32398217
13969	459015	32398188
13970	459047	32398116
13971	459080	32398033
13972	459111	32397918
13973	459141	32397679
13974	459175	32397738
13975	459207	32397621
13976	459238	32397439
13977	459270	32397333
13978	459301	32397179
13979	459334	32397203
13980	459368	32397252
13981	459400	32397109
13982	459430	32396927
13983	459461	32396769
13984	459494	32396681
13985	459524	32396495
13986	459559	32396607
13987	459590	32396426
13988	459621	32396252
13989	459652	32396134
13990	459684	32395979
13991	459717	32395954
13992	459748	32395841
13993	459778	32395623
13994	459810	32395462
13995	459843	32395468
13996	459875	32395349
13997	459907	32395295
13998	459938	32395116
13999	459969	32394929
14000	459999	32394720
14001	460031	32394601
14002	460063	32394558
14003	460095	32394417
14004	460126	32394256
14005	460158	32394161
14006	460190	32394127
14007	460219	32393823
14008	460252	32393750
14009	460286	32393834
14010	460320	32393846
14011	460350	32393608
14012	460380	32393423
14013	460403	32392694
14014	460433	32392444
14015	460463	32392203
14016	460495	32392085
14017	460526	32391978
14018	460557	32391755
14019	460586	32391497
14020	460620	32391508
14021	460650	32391311
14022	460682	32391228
14023	460711	32390894
14024	460742	32390769
14025	460774	32390654
14026	460807	32390627
14027	460839	32390566
14028	460871	32390427
14029	460902	32390259
14030	460932	32390023
14031	460962	32389821
14032	460999	32390066
14033	461032	32390021
14034	461062	32389817
14035	461095	32389809
14036	461125	32389576
14037	461154	32389274
14038	461187	32389214
14039	461217	32389032
14040	461251	32389022
14041	461286	32389165
14042	461317	32389020
14043	461350	32389010
14044	461382	32388920
14045	461413	32388736
14046	461444	32388546
14047	461476	32388490
14048	461509	32388441
14049	461544	32388578
14050	461576	32388452
14051	461608	32388353
14052	461640	32388297
14053	461671	32388097
14054	461703	32388059
14055	461732	32387754
14056	461763	32387586
14057	461793	32387326
14058	461825	32387211
14059	461857	32387144
14060	461887	32386891
14061	461917	32386678
14062	461948	32386503
14063	461978	32386305
14064	462009	32386158
14065	462041	32386024
14066	462073	32385960
14067	462104	32385767
14068	462137	32385767
14069	462169	32385652
14070	462200	32385520
14071	462229	32385197
14072	462263	32385220
14073	462294	32385085
14074	462322	32384701
14075	462354	32384612
14076	462386	32384559
14077	462420	32384566
14078	462451	32384419
14079	462494	32385084
14080	462524	32384885
14081	462554	32384655
14082	462589	32384779
14083	462620	32384578
14084	462651	32384406
14085	462682	32384238
14086	462711	32383982
14087	462744	32383964
14088	462779	32384077
14089	462812	32384056
14090	462843	32383904
14091	462874	32383691
14092	462905	32383534
14093	462935	32383281
14094	462965	32383100
14095	462996	32382928
14096	463026	32382710
14097	463057	32382494
14098	463091	32382560
14099	463129	32382932
14100	463163	32382977
14101	463196	32382951
14102	463240	32383652
14103	463274	32383748
14104	463308	32383793
14105	463345	32384045
14106	463379	32384103
14107	463410	32383931
14108	463450	32384398
14109	463490	32384813
14110	463525	32384931
14111	463560	32385094
14112	463606	32385975
14113	463649	32386642
14114	463685	32386844
14115	463725	32387326
14116	463767	32387887
14117	463804	32388136
14118	463836	32388101
14119	463868	32387987
14120	463902	32387995
14121	463934	32387959
14122	463965	32387783
14123	463996	32387614
14124	464028	32387530
14125	464059	32387372
14126	464089	32387102
14127	464121	32387058
14128	464153	32386928
14129	464185	32386818
14130	464216	32386713
14131	464249	32386671
14132	464282	32386618
14133	464311	32386350
14134	464342	32386184
14135	464372	32385958
14136	464403	32385803
14137	464435	32385656
14138	464465	32385475
14139	464496	32385261
14140	464525	32385025
14141	464558	32384984
14142	464588	32384771
14143	464619	32384549
14144	464650	32384414
14145	464681	32384244
14146	464713	32384184
14147	464748	32384304
14148	464785	32384510
14149	464817	32384459
14150	464848	32384285
14151	464881	32384242
14152	464911	32384036
14153	464944	32383983
14154	464975	32383858
14155	465005	32383581
14156	465035	32383400
14157	465071	32383597
14158	465103	32383476
14159	465135	32383386
14160	465165	32383151
14161	465197	32383031
14162	465227	32382849
14163	465258	32382637
14164	465289	32382502
14165	465321	32382414
14166	465353	32382345
14167	465385	32382259
14168	465424	32382624
14169	465448	32382009
14170	465477	32381693
14171	465508	32381544
14172	465540	32381397
14173	465575	32381525
14174	465607	32381464
14175	465639	32381371
14176	465670	32381222
14177	465702	32381112
14178	465734	32380986
14179	465764	32380809
14180	465797	32380787
14181	465831	32380795
14182	465866	32380928
14183	465897	32380753
14184	465927	32380533
14185	465956	32380261
14186	465989	32380176
14187	466020	32380019
14188	466050	32379801
14189	466086	32380021
14190	466117	32379828
14191	466148	32379706
14192	466182	32379701
14193	466214	32379622
14194	466246	32379575
14195	466278	32379482
14196	466311	32379435
14197	466341	32379224
14198	466373	32379119
14199	466409	32379273
14200	466442	32379270
14201	466472	32379057
14202	466502	32378825
14203	466535	32378800
14204	466566	32378652
14205	466598	32378548
14206	466627	32378274
14207	466657	32378029
14208	466692	32378108
14209	466722	32377927
14210	466754	32377808
14211	466788	32377859
14212	466818	32377640
14213	466848	32377424
14214	466880	32377324
14215	466911	32377161
14216	466941	32376905
14217	466972	32376715
14218	467004	32376669
14219	467034	32376421
14220	467065	32376232
14221	467098	32376233
14222	467130	32376119
14223	467163	32376156
14224	467194	32375971
14225	467226	32375858
14226	467256	32375667
14227	467287	32375499
14228	467321	32375527
14229	467351	32375323
14230	467384	32375275
14231	467417	32375243
14232	467448	32375120
14233	467480	32375001
14234	467512	32374929
14235	467544	32374839
14236	467575	32374667
14237	467610	32374793
14238	467640	32374584
14239	467672	32374474
14240	467703	32374314
14241	467733	32374087
14242	467766	32374055
14243	467796	32373855
14244	467828	32373721
14245	467859	32373557
14246	467889	32373322
14247	467922	32373303
14248	467954	32373237
14249	467988	32373278
14250	468018	32373059
14251	468053	32373139
14252	468086	32373143
14253	468117	32372997
14254	468153	32373147
14255	468185	32373066
14256	468216	32372930
14257	468251	32373016
14258	468282	32372864
14259	468316	32372938
14260	468351	32373025
14261	468383	32372947
14262	468417	32372964
14263	468450	32372984
14264	468485	32373072
14265	468517	32372975
14266	468551	32373016
14267	468581	32372847
14268	468614	32372758
14269	468644	32372571
14270	468676	32372445
14271	468708	32372397
14272	468740	32372262
14273	468771	32372121
14274	468804	32372076
14275	468834	32371869
14276	468866	32371791
14277	468903	32372026
14278	468931	32371707
14279	468965	32371700
14280	468996	32371561
14281	469027	32371391
14282	469061	32371420
14283	469091	32371212
14284	469123	32371106
14285	469156	32371097
14286	469187	32370952
14287	469218	32370789
14288	469250	32370698
14289	469279	32370428
14290	469310	32370267
14291	469345	32370384
14292	469377	32370248
14293	469408	32370075
14294	469438	32369899
14295	469470	32369781
14296	469501	32369635
14297	469533	32369519
14298	469565	32369473
14299	469597	32369366
14300	469628	32369195
14301	469660	32369103
14302	469693	32369061
14303	469727	32369144
14304	469760	32369089
14305	469792	32368984
14306	469822	32368804
14307	469854	32368723
14308	469885	32368509
14309	469915	32368345
14310	469947	32368201
14311	469977	32368015
14312	470008	32367859
14313	470040	32367718
14314	470070	32367498
14315	470106	32367682
14316	470136	32367491
14317	470170	32367492
14318	470201	32367328
14319	470231	32367138
14320	470262	32366991
14321	470293	32366788
14322	470326	32366804
14323	470358	32366725
14324	470393	32366823
14325	470423	32366585
14326	470453	32366352
14327	470482	32366093
14328	470513	32365896
14329	470546	32365894
14330	470577	32365726
14331	470607	32365481
14332	470638	32365302
14333	470668	32365080
14334	470698	32364908
14335	470729	32364707
14336	470760	32364546
14337	470793	32364532
14338	470825	32364424
14339	470855	32364210
14340	470885	32364000
14341	470915	32363771
14342	470951	32363933
14343	470981	32363743
14344	471011	32363481
14345	471041	32363258
14346	471073	32363177
14347	471103	32362930
14348	471132	32362672
14349	471162	32362451
14350	471193	32362297
14351	471224	32362098
14352	471255	32361949
14353	471287	32361857
14354	471318	32361676
14355	471351	32361670
14356	471382	32361513
14357	471412	32361303
14358	471445	32361301
14359	471478	32361283
14360	471509	32361082
14361	471541	32360992
14362	471572	32360850
14363	471602	32360646
14364	471636	32360660
14365	471666	32360412
14366	471695	32360148
14367	471725	32359909
14368	471756	32359762
14369	471790	32359831
14370	471824	32359849
14371	471855	32359681
14372	471887	32359573
14373	471918	32359434
14374	471949	32359296
14375	471982	32359269
14376	472013	32359098
14377	472045	32359016
14378	472078	32358978
14379	472108	32358787
14380	472142	32358810
14381	472172	32358620
14382	472203	32358433
14383	472240	32358668
14384	472272	32358627
14385	472306	32358635
14386	472339	32358624
14387	472371	32358554
14388	472401	32358286
14389	472432	32358169
14390	472464	32358049
14391	472496	32357984
14392	472530	32358023
14393	472563	32357960
14394	472595	32357915
14395	472628	32357866
14396	472658	32357661
14397	472690	32357541
14398	472720	32357337
14399	472753	32357322
14400	472785	32357238
14401	472817	32357156
14402	472848	32357000
14403	472880	32356890
14404	472909	32356600
14405	472942	32356556
14406	472974	32356479
14407	473003	32356203
14408	473039	32356353
14409	473068	32356109
14410	473104	32356259
14411	473137	32356270
14412	473169	32356177
14413	473201	32356048
14414	473232	32355932
14415	473267	32356030
14416	473300	32355989
14417	473332	32355881
14418	473365	32355911
14419	473400	32356023
14420	473434	32356018
14421	473470	32356222
14422	473502	32356179
14423	473535	32356125
14424	473564	32355802
14425	473593	32355560
14426	473624	32355386
14427	473655	32355242
14428	473686	32355068
14429	473718	32354943
14430	473750	32354872
14431	473781	32354754
14432	473813	32354623
14433	473843	32354403
14434	473875	32354349
14435	473904	32354040
14436	473937	32354004
14437	473975	32354305
14438	474007	32354210
14439	474038	32354084
14440	474070	32353975
14441	474098	32353646
14442	474130	32353569
14443	474161	32353386
14444	474192	32353249
14445	474224	32353127
14446	474253	32352852
14447	474284	32352659
14448	474315	32352540
14449	474347	32352443
14450	474378	32352254
14451	474408	32352065
14452	474439	32351907
14453	474472	32351899
14454	474506	32351896
14455	474539	32351924
14456	474569	32351709
14457	474599	32351443
14458	474631	32351369
14459	474664	32351369
14460	474695	32351185
14461	474727	32351078
14462	474757	32350864
14463	474790	32350839
14464	474822	32350731
14465	474853	32350615
14466	474886	32350597
14467	474917	32350406
14468	474948	32350259
14469	474983	32350375
14470	475014	32350198
14471	475043	32349926
14472	475074	32349763
14473	475103	32349479
14474	475132	32349218
14475	475163	32349019
14476	475198	32349131
14477	475231	32349136
14478	475261	32348918
14479	475292	32348722
14480	475323	32348564
14481	475354	32348425
14482	475386	32348355
14483	475424	32348643
14484	475455	32348534
14485	475486	32348347
14486	475516	32348138
14487	475547	32347970
14488	475578	32347803
14489	475610	32347717
14490	475643	32347684
14491	475675	32347619
14492	475707	32347550
14493	475738	32347344
14494	475768	32347152
14495	475798	32346933
14496	475829	32346741
14497	475859	32346548
14498	475893	32346576
14499	475926	32346575
14500	475958	32346501
14501	475989	32346345
14502	476021	32346253
14503	476052	32346086
14504	476082	32345868
14505	476112	32345628
14506	476142	32345379
14507	476176	32345423
14508	476206	32345201
14509	476239	32345162
14510	476272	32345200
14511	476303	32344989
14512	476334	32344894
