iter	Logloss
11918	0.1936366867
11919	0.1936358003
11920	0.1936341168
11921	0.1936335222
11922	0.1936324707
11923	0.1936303646
11924	0.1936285112
11925	0.1936273463
11926	0.1936255806
11927	0.1936243894
11928	0.1936235515
11929	0.1936229355
11930	0.1936216715
11931	0.1936203476
11932	0.1936190964
11933	0.1936184281
11934	0.1936171212
11935	0.1936162946
11936	0.1936149869
11937	0.1936136317
11938	0.1936130004
11939	0.1936114126
11940	0.1936100414
11941	0.1936080593
11942	0.193606671
11943	0.1936056458
11944	0.1936043435
11945	0.1936029465
11946	0.1936012181
11947	0.1936001718
11948	0.1935983024
11949	0.1935964884
11950	0.1935949619
11951	0.1935933362
11952	0.1935913496
11953	0.1935904701
11954	0.1935889422
11955	0.1935879391
11956	0.1935867569
11957	0.1935853214
11958	0.1935839153
11959	0.1935827518
11960	0.1935821293
11961	0.1935800032
11962	0.1935788262
11963	0.1935775162
11964	0.1935761782
11965	0.1935750311
11966	0.1935734374
11967	0.1935717066
11968	0.19357032
11969	0.1935690624
11970	0.1935677519
11971	0.1935667873
11972	0.1935658166
11973	0.1935640077
11974	0.1935619657
11975	0.1935613586
11976	0.1935598123
11977	0.1935587974
11978	0.1935576256
11979	0.1935562442
11980	0.1935552051
11981	0.1935541718
11982	0.1935528611
11983	0.1935512026
11984	0.1935500267
11985	0.1935482165
11986	0.193546776
11987	0.1935461621
11988	0.1935441842
11989	0.1935434312
11990	0.1935424665
11991	0.1935410229
11992	0.1935393899
11993	0.1935380692
11994	0.1935375224
11995	0.1935371824
11996	0.1935358011
11997	0.1935342329
11998	0.1935325755
11999	0.1935313437
12000	0.19352966
12001	0.1935285286
12002	0.1935270169
12003	0.1935261597
12004	0.1935247604
12005	0.1935237666
12006	0.1935225376
12007	0.1935217587
12008	0.1935203467
12009	0.1935187665
12010	0.1935173226
12011	0.1935156979
12012	0.1935145395
12013	0.1935134339
12014	0.1935112576
12015	0.1935103248
12016	0.1935094171
12017	0.1935075748
12018	0.1935061412
12019	0.1935046336
12020	0.1935025664
12021	0.1935010506
12022	0.1934998691
12023	0.1934986225
12024	0.1934975697
12025	0.1934965308
12026	0.1934947902
12027	0.1934933911
12028	0.1934922289
12029	0.1934910755
12030	0.1934897363
12031	0.1934884386
12032	0.193486694
12033	0.1934848681
12034	0.1934839026
12035	0.1934830111
12036	0.1934819001
12037	0.1934812316
12038	0.1934800497
12039	0.1934787179
12040	0.1934774036
12041	0.1934752156
12042	0.1934736262
12043	0.1934708757
12044	0.193469749
12045	0.1934684698
12046	0.1934673267
12047	0.1934657369
12048	0.1934651896
12049	0.193464119
12050	0.1934624874
12051	0.1934618873
12052	0.1934608883
12053	0.1934601748
12054	0.1934585834
12055	0.193457169
12056	0.1934564693
12057	0.1934551261
12058	0.1934536141
12059	0.1934526141
12060	0.1934511854
12061	0.193449676
12062	0.193448479
12063	0.1934477991
12064	0.1934459228
12065	0.193444886
12066	0.1934436615
12067	0.1934420539
12068	0.193440581
12069	0.1934394943
12070	0.1934384714
12071	0.193436809
12072	0.1934356442
12073	0.1934341849
12074	0.1934336706
12075	0.1934322234
12076	0.193431528
12077	0.1934309722
12078	0.193430129
12079	0.1934289121
12080	0.1934273608
12081	0.1934258561
12082	0.1934239687
12083	0.1934223304
12084	0.1934210128
12085	0.1934202092
12086	0.1934188457
12087	0.1934177462
12088	0.1934166913
12089	0.1934155633
12090	0.1934143469
12091	0.1934135025
12092	0.1934126317
12093	0.1934113047
12094	0.1934096381
12095	0.1934082713
12096	0.1934066346
12097	0.1934055183
12098	0.1934046573
12099	0.1934039171
12100	0.1934028511
12101	0.1934020526
12102	0.1934008305
12103	0.1933997866
12104	0.1933988389
12105	0.1933978598
12106	0.1933966971
12107	0.1933955984
12108	0.1933943407
12109	0.1933934203
12110	0.1933915774
12111	0.1933915773
12112	0.1933907466
12113	0.1933888589
12114	0.1933873505
12115	0.1933861525
12116	0.1933844561
12117	0.1933835151
12118	0.1933819525
12119	0.1933809133
12120	0.1933793054
12121	0.1933784677
12122	0.1933772365
12123	0.1933764724
12124	0.1933753496
12125	0.1933744527
12126	0.1933733297
12127	0.1933723067
12128	0.1933712867
12129	0.1933694987
12130	0.1933684307
12131	0.1933669474
12132	0.1933658641
12133	0.1933644298
12134	0.1933633145
12135	0.1933622014
12136	0.1933607567
12137	0.1933598053
12138	0.1933569119
12139	0.1933554174
12140	0.1933541143
12141	0.193353019
12142	0.193351993
12143	0.193351248
12144	0.1933500586
12145	0.1933488271
12146	0.193347371
12147	0.193346479
12148	0.1933447754
12149	0.1933441352
12150	0.1933426763
12151	0.1933408924
12152	0.1933394565
12153	0.1933381999
12154	0.1933370138
12155	0.193335778
12156	0.193334885
12157	0.1933336328
12158	0.1933325007
12159	0.1933316756
12160	0.1933308912
12161	0.1933299182
12162	0.1933282461
12163	0.1933272488
12164	0.1933255192
12165	0.1933239356
12166	0.1933226555
12167	0.1933217176
12168	0.193319655
12169	0.1933182804
12170	0.1933174361
12171	0.1933156602
12172	0.193313729
12173	0.193312289
12174	0.1933110967
12175	0.1933094436
12176	0.1933081428
12177	0.1933065588
12178	0.1933044597
12179	0.1933029571
12180	0.1933025872
12181	0.1933009044
12182	0.1932997323
12183	0.1932976649
12184	0.1932971649
12185	0.1932954066
12186	0.1932942007
12187	0.1932930805
12188	0.1932920614
12189	0.1932907111
12190	0.1932898402
12191	0.1932879835
12192	0.1932861324
12193	0.1932851767
12194	0.1932834671
12195	0.1932820592
12196	0.1932807939
12197	0.1932801213
12198	0.1932786488
12199	0.1932769646
12200	0.1932754122
12201	0.1932743126
12202	0.1932732645
12203	0.193272139
12204	0.1932708719
12205	0.1932699231
12206	0.1932687454
12207	0.1932677019
12208	0.1932659741
12209	0.1932641889
12210	0.1932631086
12211	0.1932618616
12212	0.1932607943
12213	0.1932597471
12214	0.1932583384
12215	0.1932568257
12216	0.1932554556
12217	0.19325448
12218	0.1932529582
12219	0.1932514805
12220	0.1932501787
12221	0.1932490662
12222	0.1932474359
12223	0.1932461475
12224	0.1932452395
12225	0.1932434998
12226	0.1932424339
12227	0.1932408179
12228	0.1932396457
12229	0.1932388068
12230	0.1932373485
12231	0.1932364941
12232	0.1932355974
12233	0.1932340005
12234	0.1932332236
12235	0.1932308098
12236	0.1932295708
12237	0.19322824
12238	0.193226988
12239	0.1932261489
12240	0.1932246823
12241	0.1932232327
12242	0.1932222052
12243	0.1932209584
12244	0.1932195838
12245	0.1932188077
12246	0.1932172873
12247	0.1932165685
12248	0.1932157398
12249	0.1932137656
12250	0.1932134051
12251	0.1932114543
12252	0.1932104818
12253	0.1932090412
12254	0.1932076878
12255	0.1932064477
12256	0.1932054047
12257	0.1932041765
12258	0.1932034345
12259	0.1932025623
12260	0.1932013115
12261	0.1932001424
12262	0.1931986078
12263	0.1931979132
12264	0.1931962206
12265	0.1931951773
12266	0.1931944091
12267	0.1931927613
12268	0.1931915796
12269	0.1931898411
12270	0.1931886412
12271	0.1931870619
12272	0.1931854673
12273	0.1931826658
12274	0.1931815144
12275	0.1931800659
12276	0.1931788111
12277	0.1931775079
12278	0.193175868
12279	0.1931747088
12280	0.1931735002
12281	0.1931723149
12282	0.1931701923
12283	0.1931689247
12284	0.1931674107
12285	0.1931661669
12286	0.1931650813
12287	0.1931633732
12288	0.1931623604
12289	0.1931613962
12290	0.1931589492
12291	0.1931581339
12292	0.1931571874
12293	0.1931564602
12294	0.1931548517
12295	0.1931532196
12296	0.1931521952
12297	0.1931509906
12298	0.1931495875
12299	0.1931482382
12300	0.1931471951
12301	0.1931465498
12302	0.1931445522
12303	0.1931427105
12304	0.1931408707
12305	0.1931398524
12306	0.1931383494
12307	0.1931362287
12308	0.1931347897
12309	0.193133962
12310	0.1931323371
12311	0.1931317968
12312	0.193130439
12313	0.1931292449
12314	0.1931277589
12315	0.1931266206
12316	0.1931252535
12317	0.1931237843
12318	0.1931225474
12319	0.1931206802
12320	0.1931197084
12321	0.1931186191
12322	0.1931166779
12323	0.1931157566
12324	0.193114276
12325	0.193113081
12326	0.1931123634
12327	0.1931112348
12328	0.1931099867
12329	0.1931089623
12330	0.1931083169
12331	0.1931074361
12332	0.1931056421
12333	0.1931041907
12334	0.1931024436
12335	0.1931016418
12336	0.1931004481
12337	0.1930988291
12338	0.1930976221
12339	0.1930958583
12340	0.1930948107
12341	0.1930937952
12342	0.1930919519
12343	0.193091193
12344	0.1930899199
12345	0.1930893111
12346	0.1930878167
12347	0.1930871263
12348	0.1930855914
12349	0.1930841146
12350	0.1930820269
12351	0.1930808139
12352	0.1930798271
12353	0.1930785741
12354	0.1930775551
12355	0.1930762313
12356	0.1930752176
12357	0.1930744595
12358	0.1930731856
12359	0.1930723166
12360	0.1930712864
12361	0.193070705
12362	0.1930696972
12363	0.1930688275
12364	0.193067121
12365	0.1930662887
12366	0.1930649786
12367	0.1930635934
12368	0.1930625182
12369	0.1930611717
12370	0.1930589946
12371	0.1930578537
12372	0.1930569927
12373	0.1930554454
12374	0.1930541598
12375	0.1930530359
12376	0.1930519197
12377	0.1930506756
12378	0.1930494091
12379	0.1930485185
12380	0.1930467618
12381	0.1930456135
12382	0.1930444242
12383	0.1930429447
12384	0.1930409808
12385	0.1930393481
12386	0.1930382821
12387	0.1930370681
12388	0.1930357889
12389	0.1930348905
12390	0.1930345788
12391	0.1930333824
12392	0.1930326765
12393	0.1930316868
12394	0.1930302318
12395	0.1930275172
12396	0.1930268218
12397	0.1930258758
12398	0.1930248069
12399	0.1930237417
12400	0.1930228752
12401	0.1930221416
12402	0.193021018
12403	0.1930195318
12404	0.193018941
12405	0.1930175794
12406	0.1930168011
12407	0.1930156617
12408	0.1930142981
12409	0.1930131277
12410	0.1930121355
12411	0.1930113582
12412	0.1930102744
12413	0.1930091892
12414	0.1930086509
12415	0.1930078955
12416	0.1930072767
12417	0.1930064287
12418	0.1930050747
12419	0.1930036386
12420	0.1930022593
12421	0.1930010342
12422	0.1930001564
12423	0.1929993722
12424	0.192997856
12425	0.1929968027
12426	0.1929951711
12427	0.1929937394
12428	0.1929927335
12429	0.1929921204
12430	0.192990548
12431	0.192988861
12432	0.1929882887
12433	0.1929865452
12434	0.1929849169
12435	0.1929837446
12436	0.1929822887
12437	0.1929809709
12438	0.192979753
12439	0.1929784722
12440	0.1929766462
12441	0.1929756173
12442	0.1929742006
12443	0.1929731826
12444	0.1929718746
12445	0.1929703866
12446	0.192968882
12447	0.1929683272
12448	0.1929667425
12449	0.1929656252
12450	0.19296391
12451	0.1929629292
12452	0.1929622449
12453	0.1929616025
12454	0.1929603974
12455	0.1929591353
12456	0.1929573348
12457	0.1929563026
12458	0.1929551718
12459	0.1929534389
12460	0.1929518974
12461	0.1929503961
12462	0.1929491708
12463	0.192947781
12464	0.1929460604
12465	0.1929447598
12466	0.192943508
12467	0.1929424341
12468	0.1929409247
12469	0.1929397077
12470	0.1929383252
12471	0.1929371593
12472	0.1929355818
12473	0.1929345788
12474	0.192934049
12475	0.1929333822
12476	0.1929317916
12477	0.1929300692
12478	0.1929300691
12479	0.1929280593
12480	0.1929272271
12481	0.1929250432
12482	0.1929245753
12483	0.1929229415
12484	0.1929213585
12485	0.1929201429
12486	0.192918564
12487	0.1929171385
12488	0.1929161052
12489	0.1929148319
12490	0.1929136591
12491	0.1929122626
12492	0.1929112804
12493	0.1929098511
12494	0.1929081601
12495	0.1929069379
12496	0.1929059534
12497	0.1929050914
12498	0.192904078
12499	0.1929031139
12500	0.1929023117
12501	0.1929001724
12502	0.1928987848
12503	0.1928972605
12504	0.1928957389
12505	0.1928945617
12506	0.1928932958
12507	0.1928921331
12508	0.1928907474
12509	0.1928897654
12510	0.192887999
12511	0.1928866811
12512	0.1928848681
12513	0.1928838029
12514	0.1928821878
12515	0.1928798803
12516	0.1928780833
12517	0.1928768217
12518	0.192874705
12519	0.1928724374
12520	0.1928711851
12521	0.1928701155
12522	0.1928681356
12523	0.1928668363
12524	0.1928661809
12525	0.192865204
12526	0.1928638171
12527	0.1928629599
12528	0.1928613792
12529	0.1928600352
12530	0.1928584161
12531	0.1928575566
12532	0.1928555748
12533	0.1928543958
12534	0.1928531942
12535	0.1928525628
12536	0.1928513713
12537	0.1928497562
12538	0.1928487646
12539	0.1928468126
12540	0.1928458922
12541	0.1928448788
12542	0.1928433713
12543	0.1928423257
12544	0.1928408811
12545	0.1928396392
12546	0.1928383754
12547	0.1928366108
12548	0.1928352657
12549	0.1928342151
12550	0.1928328683
12551	0.1928312396
12552	0.1928300774
12553	0.1928285409
12554	0.1928268822
12555	0.1928256079
12556	0.1928246396
12557	0.1928235094
12558	0.19282242
12559	0.1928207235
12560	0.1928195493
12561	0.1928180807
12562	0.1928166454
12563	0.1928152433
12564	0.1928144751
12565	0.1928130193
12566	0.1928117607
12567	0.1928100198
12568	0.1928084598
12569	0.1928072513
12570	0.1928063211
12571	0.1928049469
12572	0.1928040293
12573	0.1928026032
12574	0.1928014951
12575	0.1928005484
12576	0.1927993893
12577	0.1927981309
12578	0.1927965275
12579	0.1927952975
12580	0.1927941427
12581	0.1927930032
12582	0.192792114
12583	0.1927916305
12584	0.1927909429
12585	0.192789846
12586	0.1927889425
12587	0.192787866
12588	0.192787244
12589	0.1927857845
12590	0.192784408
12591	0.1927807867
12592	0.1927793823
12593	0.1927782852
12594	0.1927770562
12595	0.1927759276
12596	0.1927743151
12597	0.1927733379
12598	0.1927719147
12599	0.1927703804
12600	0.192769169
12601	0.1927684649
12602	0.1927675167
12603	0.1927661898
12604	0.1927652324
12605	0.1927633649
12606	0.1927617678
12607	0.1927608377
12608	0.1927595541
12609	0.1927585846
12610	0.1927577691
12611	0.1927564314
12612	0.1927543712
12613	0.1927517194
12614	0.1927508901
12615	0.1927489542
12616	0.1927479373
12617	0.1927459335
12618	0.1927445115
12619	0.1927433528
12620	0.192741434
12621	0.19274013
12622	0.1927388912
12623	0.1927378974
12624	0.1927358766
12625	0.1927344794
12626	0.1927316041
12627	0.1927306532
12628	0.1927296952
12629	0.192728345
12630	0.1927269423
12631	0.1927260302
12632	0.1927249697
12633	0.1927233298
12634	0.1927218065
12635	0.1927207985
12636	0.1927200577
12637	0.1927185622
12638	0.1927169265
12639	0.1927158276
12640	0.1927145261
12641	0.1927134411
12642	0.1927118963
12643	0.1927114839
12644	0.1927097584
12645	0.1927086324
12646	0.1927075367
12647	0.1927065581
12648	0.192706229
12649	0.192705289
12650	0.1927041443
12651	0.1927030163
12652	0.1927019209
12653	0.1927004844
12654	0.1926996113
12655	0.192698574
12656	0.1926976282
12657	0.1926967216
12658	0.1926957456
12659	0.1926939401
12660	0.192692826
12661	0.1926911557
12662	0.1926898855
12663	0.1926887475
12664	0.1926878582
12665	0.1926861958
12666	0.1926851285
12667	0.1926842235
12668	0.1926835173
12669	0.1926825655
12670	0.1926812981
12671	0.1926801307
12672	0.1926790459
12673	0.1926776189
12674	0.1926765533
12675	0.1926757354
12676	0.1926746863
12677	0.1926730672
12678	0.1926720583
12679	0.1926701589
12680	0.1926688279
12681	0.1926674021
12682	0.1926663541
12683	0.1926647585
12684	0.1926634036
12685	0.1926624085
12686	0.1926618849
12687	0.1926613924
12688	0.1926603871
12689	0.19265966
12690	0.1926583286
12691	0.1926577414
12692	0.1926561185
12693	0.1926548135
12694	0.1926535385
12695	0.1926526056
12696	0.1926515905
12697	0.1926508777
12698	0.1926495526
12699	0.1926487737
12700	0.1926470766
12701	0.1926462708
12702	0.1926449781
12703	0.1926443088
12704	0.1926434787
12705	0.1926423708
12706	0.1926412942
12707	0.1926398492
12708	0.1926392527
12709	0.192637839
12710	0.1926364151
12711	0.1926348911
12712	0.1926337949
12713	0.1926324641
12714	0.1926307784
12715	0.1926298748
12716	0.1926291455
12717	0.192628253
12718	0.1926264642
12719	0.1926250995
12720	0.1926244646
12721	0.1926233707
12722	0.1926219034
12723	0.1926206905
12724	0.1926190801
12725	0.192618
12726	0.1926165673
12727	0.1926152138
12728	0.1926139586
12729	0.1926130458
12730	0.1926124219
12731	0.1926106583
12732	0.1926090421
12733	0.1926077104
12734	0.1926046802
12735	0.1926037016
12736	0.1926022109
12737	0.1926003313
12738	0.1925996091
12739	0.192598215
12740	0.1925971162
12741	0.1925953604
12742	0.1925943659
12743	0.1925929548
12744	0.1925917069
12745	0.1925898892
12746	0.1925890669
12747	0.1925881753
12748	0.1925872974
12749	0.1925857939
12750	0.1925847149
12751	0.1925836049
12752	0.1925827853
12753	0.1925806768
12754	0.1925795079
12755	0.1925782529
12756	0.1925775148
12757	0.1925767294
12758	0.1925759135
12759	0.192575387
12760	0.1925743892
12761	0.192572671
12762	0.1925712493
12763	0.1925699382
12764	0.1925684653
12765	0.1925676364
12766	0.1925661359
12767	0.1925648688
12768	0.1925639249
12769	0.1925628447
12770	0.1925617128
12771	0.1925603276
12772	0.192559239
12773	0.1925578684
12774	0.1925569129
12775	0.1925562765
12776	0.1925542763
12777	0.1925525598
12778	0.1925514174
12779	0.1925501284
12780	0.192548911
12781	0.1925474276
12782	0.192546051
12783	0.1925453622
12784	0.1925438597
12785	0.1925422373
12786	0.192541717
12787	0.192540482
12788	0.1925386265
12789	0.1925376627
12790	0.19253643
12791	0.1925356662
12792	0.1925341082
12793	0.192533095
12794	0.1925323228
12795	0.1925295853
12796	0.1925281596
12797	0.1925274896
12798	0.192526581
12799	0.1925262109
12800	0.1925249434
12801	0.1925237635
12802	0.1925226125
12803	0.1925211178
12804	0.1925205993
12805	0.1925197865
12806	0.1925188145
12807	0.1925175796
12808	0.1925168789
12809	0.1925154486
12810	0.192514256
12811	0.1925136218
12812	0.1925127393
12813	0.1925116395
12814	0.1925104058
12815	0.1925091535
12816	0.1925074338
12817	0.1925058725
12818	0.1925049255
12819	0.1925031053
12820	0.192501147
12821	0.1924999059
12822	0.1924986828
12823	0.1924979015
12824	0.1924968655
12825	0.1924968644
12826	0.1924961931
12827	0.1924944379
12828	0.1924932179
12829	0.192492392
12830	0.1924914557
12831	0.1924901451
12832	0.1924887075
12833	0.1924869066
12834	0.1924859964
12835	0.1924850227
12836	0.1924839242
12837	0.1924827222
12838	0.1924818859
12839	0.19248109
12840	0.1924796705
12841	0.1924784363
12842	0.1924774061
12843	0.1924761091
12844	0.1924744455
12845	0.1924729389
12846	0.1924719266
12847	0.1924705751
12848	0.1924694543
12849	0.1924677922
12850	0.1924673373
12851	0.1924658236
12852	0.1924644586
12853	0.1924629091
12854	0.1924608907
12855	0.192459872
12856	0.1924589372
12857	0.1924576363
12858	0.1924564718
12859	0.1924556004
12860	0.1924544227
12861	0.1924534853
12862	0.1924516462
12863	0.1924505583
12864	0.1924492249
12865	0.1924481378
12866	0.1924468725
12867	0.1924459501
12868	0.1924443704
12869	0.1924434694
12870	0.1924423353
12871	0.1924408368
12872	0.1924397765
12873	0.192438577
12874	0.1924377676
12875	0.1924369267
12876	0.1924351896
12877	0.1924345433
12878	0.1924336887
12879	0.1924333039
12880	0.1924322977
12881	0.1924306629
12882	0.1924281561
12883	0.1924268225
12884	0.1924255677
12885	0.1924243276
12886	0.192422438
12887	0.1924213993
12888	0.1924204091
12889	0.1924190036
12890	0.1924177013
12891	0.1924162671
12892	0.1924155435
12893	0.1924145635
12894	0.1924137937
12895	0.1924130037
12896	0.1924118688
12897	0.1924100015
12898	0.1924081087
12899	0.1924071311
12900	0.1924050397
12901	0.1924039606
12902	0.1924027675
12903	0.1924006967
12904	0.1923991152
12905	0.1923984446
12906	0.1923977476
12907	0.1923962983
12908	0.1923953709
12909	0.192394377
12910	0.1923927372
12911	0.1923915222
12912	0.1923902557
12913	0.192388976
12914	0.1923881522
12915	0.1923872152
12916	0.1923866557
12917	0.1923848639
12918	0.1923832723
12919	0.1923827746
12920	0.1923817885
12921	0.1923800536
12922	0.1923789023
12923	0.1923780399
12924	0.1923765992
12925	0.1923755041
12926	0.192374558
12927	0.1923732114
12928	0.1923725343
12929	0.1923713201
12930	0.1923703972
12931	0.1923691482
12932	0.1923681956
12933	0.1923673754
12934	0.1923659139
12935	0.1923647299
12936	0.1923637882
12937	0.1923627018
12938	0.1923620002
12939	0.1923608448
12940	0.1923601373
12941	0.1923581308
12942	0.1923573136
12943	0.1923562313
12944	0.1923553691
12945	0.1923538666
12946	0.1923528632
12947	0.1923516373
12948	0.1923502338
12949	0.1923492447
12950	0.1923483273
12951	0.1923467254
12952	0.1923456152
12953	0.192344568
12954	0.1923436916
12955	0.1923428355
12956	0.1923417057
12957	0.1923402608
12958	0.1923392298
12959	0.1923372877
12960	0.192336652
12961	0.1923350131
12962	0.1923335746
12963	0.1923324551
12964	0.1923313107
12965	0.1923301995
12966	0.1923289275
12967	0.1923274399
12968	0.192326973
12969	0.1923254169
12970	0.1923241813
12971	0.1923228644
12972	0.192321125
12973	0.1923197759
12974	0.1923187077
12975	0.1923165972
12976	0.1923155742
12977	0.1923147287
12978	0.1923136938
12979	0.1923130037
12980	0.1923119763
12981	0.1923107638
12982	0.1923092629
12983	0.1923083195
12984	0.1923063946
12985	0.192305016
12986	0.1923034999
12987	0.1923023005
12988	0.1923014987
12989	0.1923000819
12990	0.1922993064
12991	0.1922980892
12992	0.1922967326
12993	0.1922958644
12994	0.1922940427
12995	0.1922931617
12996	0.1922917983
12997	0.1922909729
12998	0.1922898361
12999	0.1922880595
13000	0.1922866103
13001	0.1922849056
13002	0.1922824091
13003	0.192280879
13004	0.1922799655
13005	0.192278767
13006	0.1922777572
13007	0.1922769463
13008	0.192275102
13009	0.1922739252
13010	0.192271446
13011	0.1922702169
13012	0.1922690633
13013	0.1922681652
13014	0.1922670705
13015	0.1922661012
13016	0.1922643566
13017	0.1922634669
13018	0.192262153
13019	0.1922616178
13020	0.1922601886
13021	0.1922596767
13022	0.1922582862
13023	0.1922573581
13024	0.1922567012
13025	0.1922550759
13026	0.1922539592
13027	0.1922531025
13028	0.1922525059
13029	0.1922513568
13030	0.1922504848
13031	0.1922495944
13032	0.1922484691
13033	0.1922467887
13034	0.1922459453
13035	0.1922446859
13036	0.1922433107
13037	0.1922427179
13038	0.1922415272
13039	0.1922403813
13040	0.1922394732
13041	0.1922379278
13042	0.1922368142
13043	0.1922358066
13044	0.1922349598
13045	0.1922333777
13046	0.1922321805
13047	0.192231601
13048	0.192230355
13049	0.1922290102
13050	0.1922279739
13051	0.1922258498
13052	0.1922251914
13053	0.192224045
13054	0.1922228212
13055	0.1922216358
13056	0.1922205903
13057	0.1922198123
13058	0.1922186787
13059	0.1922172886
13060	0.1922162777
13061	0.1922156344
13062	0.1922139647
13063	0.1922129854
13064	0.1922121088
13065	0.1922113469
13066	0.1922102503
13067	0.1922092417
13068	0.192208579
13069	0.1922066916
13070	0.1922050836
13071	0.1922040501
13072	0.1922020589
13073	0.1922006551
13074	0.1921993091
13075	0.1921981006
13076	0.1921971983
13077	0.1921963873
13078	0.1921954914
13079	0.192194841
13080	0.1921932588
13081	0.19219269
13082	0.1921915868
13083	0.1921901249
13084	0.1921889504
13085	0.1921877457
13086	0.1921869231
13087	0.1921857068
13088	0.1921838253
13089	0.1921821863
13090	0.1921809275
13091	0.1921794887
13092	0.1921785766
13093	0.1921773341
13094	0.1921760499
13095	0.1921755024
13096	0.1921741766
13097	0.1921735176
13098	0.1921723981
13099	0.1921712273
13100	0.1921696327
13101	0.1921684722
13102	0.1921672548
13103	0.192166173
13104	0.1921652308
13105	0.1921648919
13106	0.1921637715
13107	0.1921624463
13108	0.1921621716
13109	0.1921600056
13110	0.192159008
13111	0.1921574884
13112	0.1921565192
13113	0.1921549507
13114	0.192153646
13115	0.1921522238
13116	0.192151299
13117	0.1921504072
13118	0.1921493879
13119	0.1921483191
13120	0.1921476712
13121	0.192146747
13122	0.1921455875
13123	0.1921438483
13124	0.1921424735
13125	0.1921412462
13126	0.1921393896
13127	0.1921372882
13128	0.1921357783
13129	0.1921344146
13130	0.1921335201
13131	0.1921324581
13132	0.1921316776
13133	0.192130731
13134	0.1921290814
13135	0.1921276823
13136	0.1921268572
13137	0.1921248563
13138	0.1921238197
13139	0.1921229548
13140	0.1921224372
13141	0.1921213
13142	0.1921200961
13143	0.1921192853
13144	0.1921181547
13145	0.1921167046
13146	0.1921147072
13147	0.1921137634
13148	0.1921124424
13149	0.1921105624
13150	0.1921093202
13151	0.1921074303
13152	0.1921066804
13153	0.1921051781
13154	0.192104035
13155	0.1921036334
13156	0.1921016231
13157	0.192101623
13158	0.1920997478
13159	0.1920983167
13160	0.1920967237
13161	0.192094901
13162	0.1920939124
13163	0.1920925411
13164	0.1920919071
13165	0.1920912976
13166	0.1920907317
13167	0.1920897582
13168	0.1920888183
13169	0.1920870697
13170	0.1920856326
13171	0.1920847809
13172	0.1920840819
13173	0.1920826097
13174	0.1920816664
13175	0.1920803649
13176	0.1920786534
13177	0.1920772754
13178	0.1920764723
13179	0.1920750084
13180	0.1920743714
13181	0.1920725296
13182	0.1920709044
13183	0.1920694578
13184	0.1920683574
13185	0.1920670281
13186	0.1920657046
13187	0.1920645124
13188	0.1920630046
13189	0.1920622438
13190	0.1920614008
13191	0.1920598089
13192	0.1920584953
13193	0.1920579374
13194	0.1920569238
13195	0.1920555892
13196	0.1920548173
13197	0.1920539867
13198	0.1920532325
13199	0.1920522298
13200	0.192051262
13201	0.1920500479
13202	0.1920490489
13203	0.192047962
13204	0.1920459806
13205	0.1920445394
13206	0.1920433361
13207	0.1920421519
13208	0.1920410779
13209	0.1920394272
13210	0.1920383718
13211	0.1920369127
13212	0.1920364941
13213	0.1920351669
13214	0.1920342821
13215	0.1920331942
13216	0.1920319668
13217	0.1920311313
13218	0.1920304399
13219	0.1920297182
13220	0.1920280238
13221	0.1920266351
13222	0.1920246604
13223	0.1920234951
13224	0.1920219004
13225	0.1920210854
13226	0.1920198489
13227	0.1920186883
13228	0.1920172559
13229	0.1920156281
13230	0.1920147414
13231	0.1920137934
13232	0.1920129982
13233	0.192011577
13234	0.1920104431
13235	0.1920096482
13236	0.1920082996
13237	0.1920067105
13238	0.1920052258
13239	0.192003806
13240	0.1920029624
13241	0.1920009283
13242	0.1919996945
13243	0.1919986649
13244	0.1919975108
13245	0.1919962199
13246	0.191994835
13247	0.1919929402
13248	0.1919921228
13249	0.1919912122
13250	0.191989758
13251	0.1919885783
13252	0.1919879606
13253	0.1919869262
13254	0.1919855923
13255	0.1919845943
13256	0.1919831815
13257	0.1919818855
13258	0.191980592
13259	0.1919799367
13260	0.1919781122
13261	0.1919775702
13262	0.1919763999
13263	0.1919751495
13264	0.1919738386
13265	0.1919726303
13266	0.1919713074
13267	0.1919705017
13268	0.1919683012
13269	0.1919670899
13270	0.1919657981
13271	0.1919639445
13272	0.1919626266
13273	0.1919616056
13274	0.1919602724
13275	0.1919593354
13276	0.191958467
13277	0.1919557474
13278	0.1919533253
13279	0.1919517829
13280	0.1919513708
13281	0.1919500203
13282	0.1919489564
13283	0.1919465637
13284	0.1919459167
13285	0.1919442907
13286	0.1919437078
13287	0.1919423955
13288	0.1919412887
13289	0.1919390799
13290	0.1919375347
13291	0.191936669
13292	0.1919353348
13293	0.1919343618
13294	0.1919331491
13295	0.1919321365
13296	0.1919311061
13297	0.1919303016
13298	0.1919290112
13299	0.1919282322
13300	0.1919270257
13301	0.1919255968
13302	0.1919247252
13303	0.1919237332
13304	0.1919228675
13305	0.1919215754
13306	0.1919202116
13307	0.191919324
13308	0.1919184797
13309	0.1919171153
13310	0.1919166356
13311	0.1919156422
13312	0.1919135611
13313	0.1919122349
13314	0.1919111966
13315	0.1919100409
13316	0.1919086782
13317	0.1919066837
13318	0.1919060837
13319	0.1919043731
13320	0.1919029923
13321	0.1919017049
13322	0.1919007863
13323	0.1918994029
13324	0.1918985893
13325	0.1918968581
13326	0.191896858
13327	0.1918958903
13328	0.1918930943
13329	0.1918917686
